Variable	Feature	Value	Coefficient	N	N not 0	P-value	Q-value
time	ko00010	time	0.000176508452285798	654	654	2.69414604996734e-08	4.25158390351011e-07
time	ko00270	time	0.000176344464757268	654	654	5.05344800578306e-08	7.86698932792173e-07
time	ko00562	time	0.000156604202913653	654	654	5.68892396897433e-08	8.63812141930238e-07
time	ko04141	time	0.000177219534895708	654	653	5.69876065856755e-08	8.63812141930238e-07
time	ko00565	time	9.46843432975228e-05	654	318	1.27626153113853e-07	1.86108010616656e-06
time	ko00626	time	-0.000662895903416304	654	127	1.66562832395545e-07	2.39850478649584e-06
time	ko00310	time	0.000497255398708508	654	653	2.05430458405156e-07	2.92167763065111e-06
time	ko00260	time	0.000138331009149744	654	654	3.42071023929126e-07	4.80568072641895e-06
time	ko00500	time	-0.000190493620506322	654	654	6.92205796842507e-07	9.49310807098295e-06
time	ko04974	time	-0.000260226407743182	654	654	8.00567623276307e-07	1.08500459060507e-05
time	ko00750	time	0.000248458455768021	654	654	9.33770050021597e-07	1.25081755537777e-05
time	ko05143	time	0.000309571774266093	654	466	9.86777424473283e-07	1.28823184417216e-05
time	ko00650	time	-0.000140183714934765	654	654	9.88699201647446e-07	1.28823184417216e-05
time	ko00633	time	-0.00046466668691028	654	654	9.95248560167731e-07	1.28823184417216e-05
time	ko00720	time	0.000109857319653687	654	654	1.67140294909325e-06	2.13939577483936e-05
time	ko04210	time	7.61997143385936e-05	654	646	2.67627650242695e-06	3.38798959428115e-05
time	ko00600	time	0.000413355885619281	654	601	3.92914642614528e-06	4.91997465534713e-05
time	ko00400	time	0.000187787964421555	654	654	5.31810164320332e-06	6.58758397093572e-05
time	ko00281	time	-0.000499474829967515	654	596	6.81288565096988e-06	8.28790450950679e-05
time	ko00791	time	-0.000190942715041549	654	653	6.83464347572175e-06	8.28790450950679e-05
time	ko00780	time	-0.000388540650320042	654	654	1.28970945882595e-05	0.000154765135059114
time	ko00053	time	-0.000516691984956756	654	654	1.73515108059872e-05	0.000203968780086706
time	ko00020	time	-0.000158542721396897	654	654	2.65772960045582e-05	0.000309263080780313
time	ko00190	time	-9.2898873541728e-05	654	654	2.74610907761815e-05	0.000316351765741611
time	ko00660	time	0.000326689153527381	654	654	6.6968659519855e-05	0.000749008696765757
time	ko02060	time	-0.000424466366401746	654	654	7.43635088965825e-05	0.000823718867777529
time	ko03013	time	0.00012650195619473	654	654	7.53160783969938e-05	0.000826324974412732
time	ko04530	time	4.3901845627109e-05	654	506	0.000140548678522814	0.00149918590424335
time	ko02030	time	0.000506007471274195	654	624	0.000241500711614797	0.002506385763786
time	ko05150	time	-0.000184863865866353	654	654	0.000257335687370561	0.00264688135581148
time	ko00051	time	0.000324840625921502	654	654	0.000453807318183377	0.00446825667134402
time	ko00430	time	-0.000452928604402796	654	592	0.000481390261504725	0.00462134651044536
time	ko00906	time	6.43448585541126e-05	654	637	0.00111984585061319	0.0104883123569625
time	ko00621	time	-0.000400261828206538	654	148	0.00125618798598173	0.0116703916117012
time	ko00520	time	-5.91186560329347e-05	654	654	0.00217672453440961	0.0186801788294476
time	ko04122	time	0.000176845539946567	654	654	0.00356511024117155	0.0285208819293724
time	ko00361	time	-8.91570807381715e-05	654	431	0.00376619062265013	0.0299217351537445
time	ko03050	time	-0.000138116989097208	654	650	0.00954805773541609	0.0683190218086915
time	ko00071	time	-9.28624229567582e-05	654	654	0.0112477308897306	0.0775891376345488
time	ko00061	time	0.000177525752255879	654	654	0.0116866820371049	0.0796630633535196
time	ko00340	time	0.000145707955058554	654	654	0.0148216384303736	0.0959243116392721
time	ko00630	time	0.000112205273107219	654	654	0.0157895309759112	0.10148306615212
time	ko00983	time	6.71167485970765e-05	654	651	0.0244141116150226	0.145520046198587
time	ko00640	time	-4.99789401428207e-05	654	654	0.0287491594334534	0.160771998385138
time	ko00860	time	0.000127820238636281	654	654	0.0426965198084066	0.228773910787369
time	ko00140	time	6.81425559050078e-05	654	587	0.0590333858800568	0.301897790905539
time	ko00531	time	-0.000118932332259069	654	634	0.142658089049035	0.585147667403663
time	ko04711	time	-1.71911242361098e-05	654	551	0.172040410721961	0.671832383565084
time	ko02040	time	0.00017505933588379	654	654	0.19874117699503	0.750655199666474
time	ko00903	time	-8.12992413939898e-05	654	286	0.311699036501882	1
time	ko05120	time	-9.61255523198514e-06	654	654	0.564040677389864	1
time	ko00900	time	-1.77140698121396e-05	654	654	0.582756651866396	1
time	ko00510	time	1.25828072489927e-05	654	652	0.702447649746762	1
time	ko00830	time	-4.95330655898532e-06	654	647	0.704031424707448	1
time	ko00040	time	2.24398451267288e-05	654	654	0.706345685448329	1
time	ko00561	time	-1.09652109790847e-05	654	654	0.793111165628492	1
time	ko00603	time	1.79915448590676e-06	654	612	0.872577757771297	1
