Variable	Feature	Value	Coefficient	N	N not 0	P-value	Q-value
time	M00124	time	-0.000961124141929344	654	529	1.17341340413923e-10	2.11214412745062e-09
time	M00051	time	0.000598095439033178	654	654	2.64393033730978e-10	4.64576330698719e-09
time	M00004	time	-0.00117660884025722	654	654	2.93689423381979e-10	5.04053010362559e-09
time	M00035	time	0.00151721145515547	654	598	1.0192791831154e-09	1.70960917531628e-08
time	M00142	time	0.000180851448679828	654	449	1.41721665396175e-09	2.32423531249728e-08
time	M00028	time	-0.00109522126772045	654	652	2.60708023878909e-09	4.18266351353554e-08
time	M00159	time	0.000331595133465896	654	507	1.48301082436763e-08	2.28012914246522e-07
time	M00060	time	-0.000785202794723823	654	551	1.54522152139886e-08	2.32729282202523e-07
time	M00349	time	-0.000132678135180955	654	522	2.65710778925441e-08	3.92189109693951e-07
time	M00311	time	0.00109952139115217	654	500	3.50943308931386e-08	5.0783561174777e-07
time	M00133	time	0.000878542467428172	654	616	2.01172048871434e-07	2.85509561667535e-06
time	M00239	time	-0.00082345985699193	654	654	1.47604067326642e-06	2.01725558679744e-05
time	M00018	time	0.000674582308649199	654	654	1.94384977043472e-06	2.60829296469241e-05
time	M00225	time	-6.33302206831374e-05	654	475	3.27561811758204e-06	4.31679673352776e-05
time	M00277	time	-0.000723370822548986	654	608	6.41012117400005e-06	8.29942004633691e-05
time	M00050	time	-0.000704288699150186	654	654	1.1838938577694e-05	0.000150640287419624
time	M00049	time	-0.000709575506141063	654	654	1.34360546945934e-05	0.000168064548552711
time	M00219	time	-0.00036840075088443	654	336	2.02710090555677e-05	0.000249333411383482
time	M00048	time	0.000430697065724287	654	654	2.22912179186306e-05	0.000269687193835236
time	M00022	time	-0.000421026666893326	654	654	4.35036205571157e-05	0.000517833418889538
time	M00226	time	-5.68531694819578e-05	654	469	5.22910085345866e-05	0.0006125518142623
time	M00117	time	-0.000235736688180362	654	471	6.03598323177218e-05	0.000696024316413729
time	M00007	time	0.000347289017864922	654	654	9.07930581252406e-05	0.00101523146812769
time	M00064	time	-0.000658153718564067	654	617	0.000141302721078782	0.0015564389277036
time	M00198	time	-0.000545291037163907	654	619	0.000290642174827258	0.00315432242680171
time	M00336	time	-0.00019305496864284	654	438	0.00274822202842916	0.0263401020387107
time	M00115	time	0.000588916166655608	654	649	0.00287211797969084	0.0265392475738797
time	M00123	time	-0.000561434432860617	654	654	0.00531779662596787	0.0467206417852891
time	M00276	time	-0.000512989680974932	654	653	0.0103318218346366	0.0811157927017214
time	M00222	time	-0.000282934605345036	654	654	0.0158711765498858	0.113717750425396
time	M00319	time	-0.000250579839476372	654	318	0.0237590394197097	0.163870757866783
time	M00233	time	-0.000732451325517614	654	557	0.0273003228360388	0.181510254531501
time	M00335	time	-0.000285597719087001	654	435	0.0321390236411975	0.204470684889688
time	M00299	time	0.000393959831266492	654	652	0.0514040427592044	0.303489468450343
time	M00237	time	-0.00037834721307299	654	653	0.0563084869918476	0.318256181515318
time	M00121	time	-0.000208146580170741	654	641	0.140153393951167	0.636151620404431
time	M00300	time	-1.66053151178437e-05	654	501	0.145422153839682	0.650433633537485
time	M00096	time	-0.000225014130898313	654	653	0.180558413769673	0.755855576802139
time	M00127	time	-0.00010716339365204	654	651	0.568783870690436	1
time	M00053	time	-8.46942248687785e-05	654	651	0.595594711414889	1
time	M00287	time	-1.9655957654434e-05	654	523	0.766834651157711	1
time	M00045	time	-2.47405982780152e-05	654	590	0.785005637908431	1
