	Variable	Feature	Value	Coefficient	N	N.not.0	P.value	Q.value
27	Antibiotics_before_3_months	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium|t__Bifidobacterium_dentium_unclassified	Antibiotics_before_3_months1	0.0578125719945947	646	98	0.0174299620280386	0.148367237750866
28	Antibiotics_before_3_months	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques	Antibiotics_before_3_months1	-0.0807070245590589	646	398	0.0192377973995928	0.163313301708435
29	Antibiotics_before_3_months	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	Antibiotics_before_3_months1	0.0509201228617486	646	131	0.0230095814690316	0.1901923563006
30	Antibiotics_before_3_months	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	Antibiotics_before_3_months1	-0.0813850580815892	646	470	0.0306484870953869	0.24309822718841
31	Antibiotics_before_3_months	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_bolteae	Antibiotics_before_3_months1	-0.0357093797125076	646	218	0.030849488661404	0.244076181071713
32	Antibiotics_before_3_months	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	Antibiotics_before_3_months1	-0.0808078911666592	646	470	0.0310865985081852	0.245334185714095
33	Any_smoking_during_pregnancy	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_oxytoca	Any_smoking_during_pregnancy1	0.054552282691432	646	218	6.80221153182247e-05	0.00076034684773859
34	Any_smoking_during_pregnancy	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_oxytoca|t__Klebsiella_oxytoca_unclassified	Any_smoking_during_pregnancy1	0.054552282691432	646	218	6.80221153182247e-05	0.00076034684773859
35	Any_smoking_during_pregnancy	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea	Any_smoking_during_pregnancy1	0.0705797811491253	646	96	0.000344457472784707	0.00369263113316302
36	Any_smoking_during_pregnancy	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_unclassified	Any_smoking_during_pregnancy1	0.0705797811491253	646	96	0.000344457472784707	0.00369263113316302
37	Any_smoking_during_pregnancy	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_elegans	Any_smoking_during_pregnancy1	0.031360339597261	646	67	0.000619483616658167	0.00650768575225185
38	Any_smoking_during_pregnancy	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_elegans|t__GCF_000162475	Any_smoking_during_pregnancy1	0.031360339597261	646	67	0.000619483616658167	0.00650768575225185
39	Any_smoking_during_pregnancy	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	Any_smoking_during_pregnancy1	0.177360989824981	646	234	0.00929500358317267	0.0846249456659286
40	Any_smoking_during_pregnancy	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens|t__GCF_000169035	Any_smoking_during_pregnancy1	0.177360989824981	646	234	0.00929500358317267	0.0846249456659286
41	Any_smoking_during_pregnancy	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	Any_smoking_during_pregnancy1	0.0750450723287261	646	65	0.0108228404620598	0.0968505466989449
42	Any_smoking_during_pregnancy	k__Bacteria|p__Firmicutes|c__Erysipelotrichia	Any_smoking_during_pregnancy1	0.163452440445594	646	392	0.0114102991730414	0.101242230798088
43	Any_smoking_during_pregnancy	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	Any_smoking_during_pregnancy1	0.163452440445594	646	392	0.0114102991730414	0.101242230798088
44	Any_smoking_during_pregnancy	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	Any_smoking_during_pregnancy1	0.163452440445594	646	392	0.0114102991730414	0.101242230798088
45	Any_smoking_during_pregnancy	k__Bacteria|p__Firmicutes|c__Bacilli	Any_smoking_during_pregnancy1	-0.10011473402174	646	645	0.0127916047286703	0.111917633573129
46	Any_smoking_during_pregnancy	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa	Any_smoking_during_pregnancy1	0.055439032478402	646	325	0.0158487613205014	0.136760877218942
47	Any_smoking_during_pregnancy	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa|t__Rothia_mucilaginosa_unclassified	Any_smoking_during_pregnancy1	0.055439032478402	646	325	0.0158487613205014	0.136760877218942
48	Any_smoking_during_pregnancy	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	Any_smoking_during_pregnancy1	0.159740738574821	646	249	0.0169615078126841	0.145166474222454
49	Any_smoking_during_pregnancy	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella	Any_smoking_during_pregnancy1	0.0564914566499794	646	294	0.0194094182262335	0.164326098783287
50	Any_smoking_during_pregnancy	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	Any_smoking_during_pregnancy1	0.102300041362467	646	360	0.0195471617134009	0.164852633883205
51	Any_smoking_during_pregnancy	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Clostridium_ramosum	Any_smoking_during_pregnancy1	0.0879502003708481	646	274	0.0196651246442055	0.164852633883205
52	Any_smoking_during_pregnancy	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Clostridium_ramosum|t__GCF_000154485	Any_smoking_during_pregnancy1	0.0879502003708481	646	274	0.0196651246442055	0.164852633883205
53	Any_smoking_during_pregnancy	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli	Any_smoking_during_pregnancy1	0.161637989183885	646	524	0.0197865147959148	0.164852633883205
54	Any_smoking_during_pregnancy	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli|t__Escherichia_coli_unclassified	Any_smoking_during_pregnancy1	0.161637989183885	646	524	0.0197865147959148	0.164852633883205
55	Any_smoking_during_pregnancy	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_unclassified	Any_smoking_during_pregnancy1	0.15720254254453	646	339	0.0205367930802505	0.170650971071605
56	Any_smoking_during_pregnancy	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces	Any_smoking_during_pregnancy1	0.0576389803207198	646	310	0.0206348282185955	0.171013180566249
57	Any_smoking_during_pregnancy	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_46FAA	Any_smoking_during_pregnancy1	0.0665823536976655	646	81	0.0233453401253574	0.190957586806634
58	Any_smoking_during_pregnancy	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_46FAA|t__GCF_000209405	Any_smoking_during_pregnancy1	0.0665823536976655	646	81	0.0233453401253574	0.190957586806634
59	Any_smoking_during_pregnancy	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	Any_smoking_during_pregnancy1	-0.158698753940255	646	477	0.0236353148160809	0.191830810949122
60	Any_smoking_during_pregnancy	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	Any_smoking_during_pregnancy1	0.0726598182213808	646	71	0.0245871547477209	0.199041889336575
61	Any_smoking_during_pregnancy	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia	Any_smoking_during_pregnancy1	0.0531960295430717	646	330	0.0248402386911298	0.200573752516295
62	Any_smoking_during_pregnancy	k__Bacteria|p__Firmicutes|c__Negativicutes	Any_smoking_during_pregnancy1	-0.156216796465059	646	479	0.0282781510355901	0.225435716758347
63	Any_smoking_during_pregnancy	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	Any_smoking_during_pregnancy1	-0.156216796465059	646	479	0.0282781510355901	0.225435716758347
64	bfduration	k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Siphoviridae	bfduration	-0.00265794776636011	646	106	0.0197526504205143	0.164852633883205
65	caesar	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_perfringens	caesar1	0.053584996442785	646	99	1.32152420625579e-05	0.000153737315994424
66	caesar	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	caesar1	-0.0461977493883458	646	295	0.000212079704839659	0.00229704259621162
67	caesar	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus	caesar1	0.0309384948360244	646	268	0.00127747672085273	0.013112922811106
68	caesar	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	caesar1	0.0308447063832821	646	268	0.00138711663581705	0.0141458875100693
69	caesar	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	caesar1	0.0308447063832821	646	268	0.00138711663581705	0.0141458875100693
70	caesar	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_unclassified	caesar1	-0.0593896652330875	646	193	0.0020894842551348	0.0210354809146743
71	caesar	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis|t__Bifidobacterium_adolescentis_unclassified	caesar1	-0.046703758877768	646	218	0.00294623498173367	0.0292852027772957
72	caesar	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron	caesar1	-0.0557757080634621	646	172	0.00296636001498674	0.0292998012801049
73	caesar	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron|t__Bacteroides_thetaiotaomicron_unclassified	caesar1	-0.0557757080634621	646	172	0.00296636001498674	0.0292998012801049
74	caesar	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae|t__Klebsiella_pneumoniae_unclassified	caesar1	0.0349198121996665	646	79	0.00799383516737826	0.0736912021796793
75	caesar	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa	caesar1	0.0214936154514137	646	325	0.0118816334292045	0.104538405045186
76	caesar	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa|t__Rothia_mucilaginosa_unclassified	caesar1	0.0214936154514137	646	325	0.0118816334292045	0.104538405045186
77	caesar	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia	caesar1	0.0217088924117123	646	330	0.0137967833062413	0.120043480235191
78	caesar	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	caesar1	-0.0382398810717916	646	286	0.0150037165449581	0.130184181402523
79	caesar	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_dispar	caesar1	0.0126203747216293	646	203	0.0264174128876335	0.211676259898104
80	eczema_by_2_years	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	eczema_by_2_years1	0.0416692150426412	646	645	0.0286023951227873	0.227443349571329
83	studygroup	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_animalis	studygrouplactob DR20	-0.265861445357721	646	119	5.85291753897929e-15	2.15017707484608e-13
84	studygroup	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_animalis|t__Bifidobacterium_animalis_unclassified	studygrouplactob DR20	-0.265861445357721	646	119	5.85291753897929e-15	2.15017707484608e-13
85	studygroup	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rhamnosus	studygrouplactob DR20	0.288490220501974	646	221	1.86192748229428e-11	5.79041012067954e-10
86	studygroup	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rhamnosus|t__Lactobacillus_rhamnosus_unclassified	studygrouplactob DR20	0.288490220501974	646	221	1.86192748229428e-11	5.79041012067954e-10
87	studygroup	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	studygrouplactob DR20	0.21336762029033	646	331	3.12428214337522e-06	7.51982391750311e-05
88	studygroup	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	studygrouplactob DR20	0.212281251909325	646	331	3.55383083250708e-06	8.45650200371572e-05
81	studygroup	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_animalis	studygroupplaceb	-0.2713139274115	646	119	1.10055170101558e-15	4.26769492949375e-14
82	studygroup	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_animalis|t__Bifidobacterium_animalis_unclassified	studygroupplaceb	-0.2713139274115	646	119	1.10055170101558e-15	4.26769492949375e-14
89	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname	time	0.0294320109982132	646	344	1.54148900840435e-124	4.84181697539806e-121
90	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes	time	0.025579927640656	646	305	3.99310139629847e-108	6.27116574288675e-105
91	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	time	0.0248295272943955	646	254	1.89718490916905e-101	1.9863525999e-98
92	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	time	0.0248410695163092	646	254	6.31748521862809e-101	4.96080526792771e-98
93	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	time	0.022796740320869	646	251	4.49055526066352e-96	2.35080567895735e-93
94	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	time	0.022796740320869	646	251	4.49055526066352e-96	2.35080567895735e-93
95	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	time	0.0205710987145261	646	206	5.39437305104049e-94	2.42053225047403e-91
96	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques	time	0.0279009016158286	646	398	3.34267976002737e-89	1.31241964078075e-86
97	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus	time	0.0259585084137153	646	365	9.47932831175354e-88	2.97745702272179e-85
98	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus|t__Ruminococcus_gnavus_unclassified	time	0.0259585084137153	646	365	9.47932831175354e-88	2.97745702272179e-85
99	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii|t__Faecalibacterium_prausnitzii_unclassified	time	0.0225571925691523	646	237	9.04707291866807e-87	2.58335054886694e-84
100	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname	time	0.0251393207721402	646	377	5.92777661530951e-86	1.55159552905726e-83
101	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_63FAA	time	0.02375982270664	646	230	1.30459887520279e-85	2.92696076215141e-83
102	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_5_1_63FAA|t__GCF_000185525	time	0.02375982270664	646	230	1.30459887520279e-85	2.92696076215141e-83
103	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	time	0.0250259345180964	646	383	1.05344946944423e-84	2.20592318901622e-82
104	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	time	0.0219162614928979	646	412	4.91069919994026e-83	9.64031636688272e-81
105	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii	time	0.023544033006575	646	149	1.16617660203393e-81	2.03497817054921e-79
106	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii|t__GCF_000173975	time	0.023544033006575	646	149	1.16617660203393e-81	2.03497817054921e-79
107	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_unclassified	time	0.0243018647746203	646	339	1.98015808701685e-81	3.27351397437891e-79
108	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	time	0.0243430972085752	646	339	3.47540005513335e-81	5.45811578658692e-79
109	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Clostridium_bartlettii	time	0.0240480113320001	646	338	1.14449746174249e-80	1.63403023969689e-78
110	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Clostridium_bartlettii|t__GCF_000154445	time	0.0240480113320001	646	338	1.14449746174249e-80	1.63403023969689e-78
111	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus	time	0.0171157751234008	646	212	5.46811988512812e-80	7.15640189966143e-78
112	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus|t__GCF_000332875	time	0.0171157751234008	646	212	5.46811988512812e-80	7.15640189966143e-78
113	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	time	0.0218117574096076	646	242	4.90899047615107e-78	6.16765563423621e-76
114	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	time	0.0180879642671064	646	360	1.46865500714758e-76	1.77424822209637e-74
115	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum	time	0.0151470691084621	646	246	1.75063054285293e-76	2.03656686485224e-74
116	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum|t__Ruminococcus_obeum_unclassified	time	0.0153616886205651	646	246	3.73113602640413e-76	4.18553509247692e-74
117	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus	time	-0.00520222715624762	646	298	2.12348086839924e-75	2.29994945091104e-73
118	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	time	-0.00520076349369158	646	299	1.05966154444558e-74	1.10946563703452e-72
119	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques|t__Ruminococcus_torques_unclassified	time	0.0260669132274618	646	386	2.31308330244737e-74	2.343675694512e-72
120	time	k__Bacteria|p__Firmicutes|c__Erysipelotrichia	time	0.025689570722743	646	392	2.39674911490829e-72	2.2141732264491e-70
121	time	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	time	0.025689570722743	646	392	2.39674911490829e-72	2.2141732264491e-70
122	time	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	time	0.025689570722743	646	392	2.39674911490829e-72	2.2141732264491e-70
123	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	time	0.0210430993107122	646	227	5.52820534139778e-68	4.96116942209441e-66
124	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii	time	0.0154393079255456	646	153	4.71461951204008e-67	4.0023296992751e-65
125	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii|t__GCF_000209875	time	0.0154393079255456	646	153	4.71461951204008e-67	4.0023296992751e-65
126	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale	time	0.013982419318416	646	145	1.4345103582884e-66	1.15533257317535e-64
127	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale|t__Eubacterium_rectale_unclassified	time	0.013982419318416	646	145	1.4345103582884e-66	1.15533257317535e-64
128	time	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	time	0.016449704379758	646	423	3.54106340875008e-59	2.780620041721e-57
129	time	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname	time	0.0216677526713292	646	366	1.08231549127531e-58	8.29159258072131e-57
130	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_unclassified	time	0.00472181057317655	646	233	1.18756660178105e-54	8.88130165760546e-53
131	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella	time	0.00528317556877781	646	235	8.99165050027198e-54	6.56808702822193e-52
132	time	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	time	0.0221345756626625	646	346	7.93854789859646e-52	5.66704067033897e-50
133	time	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	time	0.00517541331935195	646	247	2.81363747681119e-51	1.96391895881421e-49
134	time	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_unclassified	time	0.0215335355516066	646	339	1.35524134145659e-50	9.25394142068512e-49
135	time	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	time	0.0219414688654251	646	468	2.32598579897134e-50	1.52206695720187e-48
