Variable	Feature	Value	Coefficient	N	N not 0	P-value	Q-value
Any_smoking_during_pregnancy	ko04146	Any_smoking_during_pregnancy1	-0.00155253741544565	518	503	0.458927818719395	1
Any_smoking_during_pregnancy	ko00710	Any_smoking_during_pregnancy1	0.00150669488119604	518	512	0.475039947794644	1
Any_smoking_during_pregnancy	ko00920	Any_smoking_during_pregnancy1	0.00141118431918071	518	518	0.490054809415372	1
Any_smoking_during_pregnancy	ko00380	Any_smoking_during_pregnancy1	-0.000927560744561684	518	518	0.501164152980559	1
Any_smoking_during_pregnancy	ko03050	Any_smoking_during_pregnancy1	0.00224632102498194	518	516	0.501654966256638	1
Any_smoking_during_pregnancy	ko00310	Any_smoking_during_pregnancy1	0.00342625075096824	518	517	0.520614434816529	1
Any_smoking_during_pregnancy	ko00010	Any_smoking_during_pregnancy1	-0.00128158170598681	518	518	0.524677080855513	1
Any_smoking_during_pregnancy	ko00500	Any_smoking_during_pregnancy1	0.00163013477283221	518	518	0.526729995493305	1
Any_smoking_during_pregnancy	ko03030	Any_smoking_during_pregnancy1	-0.00124250621197271	518	518	0.534478630734729	1
Any_smoking_during_pregnancy	ko00531	Any_smoking_during_pregnancy1	-0.00318882623286015	518	501	0.541261853599374	1
Any_smoking_during_pregnancy	ko00071	Any_smoking_during_pregnancy1	0.00135625922224436	518	518	0.546769494054112	1
Any_smoking_during_pregnancy	ko00627	Any_smoking_during_pregnancy1	-0.00254539418633288	518	518	0.561176133321852	1
Any_smoking_during_pregnancy	ko03060	Any_smoking_during_pregnancy1	-0.00135250177539142	518	518	0.570136012307635	1
Any_smoking_during_pregnancy	ko04112	Any_smoking_during_pregnancy1	0.000851976967392322	518	518	0.575738908299829	1
Any_smoking_during_pregnancy	ko00140	Any_smoking_during_pregnancy1	0.00118069349189446	518	465	0.586661754597705	1
Any_smoking_during_pregnancy	ko00100	Any_smoking_during_pregnancy1	0.000213936130990663	518	383	0.60785165990134	1
